seed,rich,fresh,omega,window,step,candidate,accepted,prior_candidate_requests,prior_site_requests,repeated_earlier_window,k_before,x,y,sigma,coverage,local_residual_mse,g,h,score
41,0,1,0.0,2,2640,10,1,0,0,0,14,4e-1,2e-1,1.4e-1,8.788578e-1,1.623508915858255e-7,-1.6526147e-4,6.4615643e-1,2.1133703e-8
41,0,1,0.0,2,2680,11,1,0,0,0,15,6e-1,2e-1,1.4e-1,8.7885773e-1,5.679494377114811e-8,1.4801882e-4,5.750647e-1,1.9049656e-8
41,0,1,0.0,2,2720,13,1,0,0,0,16,2e-1,4e-1,1.4e-1,8.788578e-1,9.30871232354502e-8,-7.750375e-5,2.9964626e-1,1.0023204e-8
41,0,1,0.0,2,2760,34,1,0,1,0,17,4e-1,6e-1,9e-2,1e0,4.002655320509095e-8,4.677596e-5,2.1530832e-1,5.081063e-9
41,0,1,0.0,2,3200,31,1,0,1,0,18,6e-1,4e-1,9e-2,1e0,2.6019515026464596e-7,2.508656e-4,9.700305e-1,3.243895e-8
41,0,1,0.0,2,3240,30,1,0,0,0,19,4e-1,4e-1,9e-2,8.1333554e-1,6.435889545593188e-7,1.9907937e-4,1.0443101e0,1.8975491e-8
41,0,1,0.0,2,3280,25,1,0,1,0,20,2e-1,2e-1,9e-2,1e0,2.0995014430355833e-7,8.120712e-5,2.0604274e-1,1.6002984e-8
41,0,1,0.0,2,3320,14,1,0,1,0,21,4e-1,4e-1,1.4e-1,1e0,2.2396374425542528e-8,-9.4307725e-5,7.406316e-1,6.004299e-9
41,0,1,0.0,2,3360,27,1,0,1,0,22,6e-1,2e-1,9e-2,1e0,9.901452900711475e-8,-1.2382833e-4,4.4839448e-1,1.7098175e-8
41,0,1,0.3,0,440,25,1,0,0,0,9,2e-1,2e-1,9e-2,9.4965845e-1,1.0003459588031126e-3,4.524772e-3,6.182196e-1,1.6558486e-5
41,0,1,0.3,0,480,28,1,0,0,0,10,8e-1,2e-1,9e-2,9.4965845e-1,1.1361445540125274e-3,3.7199894e-3,3.814948e-1,1.8136972e-5
41,0,1,0.3,0,520,29,1,0,0,0,11,2e-1,4e-1,9e-2,8.788578e-1,3.1232889192462347e-4,2.5727458e-3,6.331103e-1,5.227384e-6
41,0,1,0.3,0,560,37,1,0,0,0,12,2e-1,8e-1,9e-2,9.4965845e-1,1.7994014083424077e-4,4.7392066e-5,3.4941483e-4,3.2139565e-6
41,0,1,0.3,0,600,31,1,0,0,0,13,6e-1,4e-1,9e-2,8.133355e-1,1.8356808202109852e-4,-2.2564624e-3,1.2047198e0,2.1131978e-6
41,0,1,0.3,0,640,26,1,0,0,0,14,4e-1,2e-1,9e-2,8.788578e-1,1.7194149685333324e-4,-1.675724e-3,1.1148458e0,1.2593899e-6
41,0,1,0.3,0,680,35,1,0,0,0,15,6e-1,6e-1,9e-2,8.133354e-1,9.387635426032329e-5,-7.002119e-4,1.8345281e-1,1.3363019e-6
41,0,1,0.3,0,720,32,1,0,0,0,16,8e-1,4e-1,9e-2,8.7885773e-1,7.026477250696203e-5,8.6600194e-4,9.3957174e-1,3.990964e-7
41,0,1,0.3,0,760,30,1,0,0,0,17,4e-1,4e-1,9e-2,8.1333554e-1,1.3814899437578123e-4,-8.923429e-4,1.547219e0,2.5732484e-7
41,0,1,0.3,0,800,20,1,0,0,0,18,8e-1,6e-1,1.4e-1,8.788577e-1,2.4984345913301482e-5,2.3316422e-4,2.0652875e-1,1.316174e-7
41,0,1,0.3,0,840,18,1,0,0,0,19,4e-1,6e-1,1.4e-1,8.133355e-1,9.897550415844366e-5,-4.229882e-4,6.607127e-1,1.353985e-7
41,0,1,0.3,0,880,38,1,0,0,0,20,4e-1,8e-1,9e-2,8.7885773e-1,7.795313463550094e-5,1.1433627e-5,9.2614544e-5,7.0576294e-7
41,0,1,0.3,0,920,11,1,0,0,0,21,6e-1,2e-1,1.4e-1,8.7885773e-1,8.843363141330199e-5,4.2409002e-4,6.06846e-1,1.4818615e-7
41,0,1,0.3,0,960,27,1,0,1,0,22,6e-1,2e-1,9e-2,1e0,7.403545648487661e-5,-3.899496e-4,3.1418806e-1,2.419899e-7
41,0,1,0.3,0,1000,14,1,0,1,0,23,4e-1,4e-1,1.4e-1,1e0,9.80579196490228e-5,2.3945668e-4,1.05224e0,2.7246399e-8
41,0,1,0.3,0,1040,13,1,0,1,0,24,2e-1,4e-1,1.4e-1,1e0,7.346847976284784e-5,7.4358337e-4,2.4925478e0,1.1091387e-7
41,0,1,0.3,0,1080,17,0,0,0,0,25,2e-1,6e-1,1.4e-1,8.7885773e-1,4.5289740588973285e-5,-6.139745e-4,1.0127922e0,1.861017e-7
41,0,1,0.3,0,1120,39,0,0,0,0,25,6e-1,8e-1,9e-2,8.788577e-1,2.778763496760463e-6,-3.6980389e-6,2.0159455e-4,3.3918305e-8
41,0,1,0.3,0,1160,39,0,1,1,0,25,6e-1,8e-1,9e-2,8.788577e-1,2.8227298300378544e-6,-3.639057e-6,1.9969586e-4,3.3157264e-8
41,0,1,0.3,0,1200,39,0,2,2,0,25,6e-1,8e-1,9e-2,8.788577e-1,2.7496428321681045e-6,-3.292256e-6,1.9891186e-4,2.7245608e-8
41,0,1,0.3,1,1240,33,0,0,1,0,25,2e-1,6e-1,9e-2,8.7885773e-1,3.8483186013644893e-3,4.092425e-3,1.179803e-1,7.097771e-5
41,0,1,0.3,1,1280,36,0,0,1,0,25,8e-1,6e-1,9e-2,1e0,3.2536531790687654e-4,-1.671972e-3,1.0376604e0,1.347016e-6
41,0,1,0.3,1,1320,16,0,0,1,0,25,8e-1,4e-1,1.4e-1,1e0,3.6051896168952846e-4,-9.7219896e-4,5.8848035e-1,8.0306063e-7
41,0,1,0.3,1,1360,16,0,1,2,0,25,8e-1,4e-1,1.4e-1,1e0,2.594487243138744e-4,-8.3213265e-4,5.5915976e-1,6.191833e-7
41,0,1,0.3,1,1400,16,0,2,3,0,25,8e-1,4e-1,1.4e-1,1e0,1.8983756148434835e-4,-6.883861e-4,5.389065e-1,4.3966384e-7
41,0,1,0.3,1,1440,16,0,3,4,0,25,8e-1,4e-1,1.4e-1,1e0,1.4578724570118783e-4,-5.329688e-4,5.2324367e-1,2.7143733e-7
41,0,1,0.3,1,1480,23,0,0,3,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.625086031772337e-4,4.6532488e-4,5.693557e-1,1.901511e-7
41,0,1,0.3,1,1520,23,0,1,4,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.5604863555843397e-4,4.2615132e-4,5.68005e-1,1.598621e-7
41,0,1,0.3,1,1560,23,0,2,5,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.5182352084655e-4,3.946756e-4,5.672882e-1,1.3729249e-7
41,0,1,0.3,1,1600,23,0,3,6,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.489297839378517e-4,3.6771846e-4,5.669542e-1,1.192485e-7
41,0,1,0.3,1,1640,23,0,4,7,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.4679149867967344e-4,3.4383207e-4,5.6676656e-1,1.0429381e-7
41,0,1,0.3,1,1680,23,0,5,8,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.4505192697715838e-4,3.2223796e-4,5.665397e-1,9.164168e-8
41,0,1,0.3,1,1720,23,0,6,9,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.4351555669396348e-4,3.026091e-4,5.661491e-1,8.087293e-8
41,0,1,0.3,1,1760,23,0,7,10,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.4207699932911418e-4,2.8459638e-4,5.655248e-1,7.1610565e-8
41,0,1,0.3,1,1800,23,0,8,11,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.4067523739362756e-4,2.67888e-4,5.6463987e-1,6.3548455e-8
41,0,1,0.3,1,1840,23,0,9,12,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.3928332988692865e-4,2.523282e-4,5.634923e-1,5.649547e-8
41,0,1,0.3,1,1880,23,0,10,13,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.3789234990341776e-4,2.377099e-4,5.621014e-1,5.0263168e-8
41,0,1,0.3,1,1920,23,0,11,14,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.3650025116278885e-4,2.2392851e-4,5.604951e-1,4.4731863e-8
41,0,1,0.3,1,1960,23,0,12,15,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.3510502074854942e-4,2.1089887e-4,5.587071e-1,3.9804696e-8
41,0,1,0.3,1,2000,34,0,0,1,0,25,4e-1,6e-1,9e-2,1e0,9.53023778051157e-5,-2.9023693e-4,1.0193281e0,4.13201e-8
41,0,1,0.3,1,2040,34,0,1,2,0,25,4e-1,6e-1,9e-2,1e0,9.543299030647142e-5,-2.961028e-4,1.0235145e0,4.283128e-8
41,0,1,0.3,1,2080,34,0,2,3,0,25,4e-1,6e-1,9e-2,1e0,9.546493031837428e-5,-3.0136667e-4,1.0263785e0,4.4243848e-8
41,0,1,0.3,1,2120,34,0,3,4,0,25,4e-1,6e-1,9e-2,1e0,9.540865836749062e-5,-3.0610512e-4,1.0280613e0,4.5571383e-8
41,0,1,0.3,1,2160,34,0,4,5,0,25,4e-1,6e-1,9e-2,1e0,9.52748463764359e-5,-3.102547e-4,1.0286964e0,4.6786383e-8
41,0,1,0.3,1,2200,34,0,5,6,0,25,4e-1,6e-1,9e-2,1e0,9.506744907207704e-5,-3.140446e-4,1.0284271e0,4.794895e-8
41,0,1,0.3,1,2240,34,0,6,7,0,25,4e-1,6e-1,9e-2,1e0,9.480160777128292e-5,-3.172911e-4,1.0273678e0,4.8995908e-8
41,0,1,0.3,1,2280,34,0,7,8,0,25,4e-1,6e-1,9e-2,1e0,9.44803520772776e-5,-3.202035e-4,1.0256406e0,4.9983527e-8
41,0,1,0.3,1,2320,34,0,8,9,0,25,4e-1,6e-1,9e-2,1e0,9.411144596334493e-5,-3.2262327e-4,1.0233448e0,5.085567e-8
41,0,1,0.3,1,2360,34,0,9,10,0,25,4e-1,6e-1,9e-2,1e0,9.370366148613881e-5,-3.2477116e-4,1.0205852e0,5.1674423e-8
41,0,1,0.3,1,2400,34,0,10,11,0,25,4e-1,6e-1,9e-2,1e0,9.326290978875287e-5,-3.2665575e-4,1.0174462e0,5.2437162e-8
41,0,1,0.3,2,2440,33,0,1,2,1,25,2e-1,6e-1,9e-2,8.7885773e-1,5.63068428871646e-3,7.206821e-4,5.4806923e-3,4.7382946e-5
41,0,1,0.3,2,2480,40,0,0,0,0,25,8e-1,8e-1,9e-2,9.496584e-1,1.3431119682708384e-4,-8.3846156e-4,8.53008e-2,4.120816e-6
41,0,1,0.3,2,2520,39,0,3,16,1,25,6e-1,8e-1,9e-2,8.788577e-1,1.3680676029903573e-4,-1.397176e-3,7.951428e-1,1.2275157e-6
41,0,1,0.3,2,2560,39,0,4,17,1,25,6e-1,8e-1,9e-2,8.788577e-1,9.230014132541797e-5,-1.3570779e-3,8.257091e-1,1.1151992e-6
41,0,1,0.3,2,2600,39,0,5,18,1,25,6e-1,8e-1,9e-2,8.788577e-1,7.741650966019955e-5,-1.2644525e-3,8.397372e-1,9.519884e-7
41,0,1,0.3,2,2640,39,0,6,19,1,25,6e-1,8e-1,9e-2,8.788577e-1,7.055803214578755e-5,-1.2259954e-3,8.446534e-1,8.8975224e-7
41,0,1,0.3,2,2680,39,0,7,20,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.647946560855804e-5,-1.2137862e-3,8.45884e-1,8.7085044e-7
41,0,1,0.3,2,2720,39,0,8,21,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.375175830295182e-5,-1.2106325e-3,8.459513e-1,8.6626204e-7
41,0,1,0.3,2,2760,39,0,9,22,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.181551508114903e-5,-1.2080732e-3,8.4588677e-1,8.626692e-7
41,0,1,0.3,2,2800,39,0,10,23,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.043623315164479e-5,-1.2037533e-3,8.4605193e-1,8.563434e-7
41,0,1,0.3,2,2840,39,0,11,24,1,25,6e-1,8e-1,9e-2,8.788577e-1,5.951386425274392e-5,-1.1978967e-3,8.4650767e-1,8.4757437e-7
41,0,1,0.3,2,2880,39,0,12,25,1,25,6e-1,8e-1,9e-2,8.788577e-1,5.901681268892405e-5,-1.1917949e-3,8.471635e-1,8.3831225e-7
41,0,1,0.3,2,2920,39,0,13,26,1,25,6e-1,8e-1,9e-2,8.788577e-1,5.895313280367786e-5,-1.1867526e-3,8.4787774e-1,8.3053345e-7
41,0,1,0.3,2,2960,39,0,14,27,1,25,6e-1,8e-1,9e-2,8.788577e-1,5.935246021405972e-5,-1.183608e-3,8.4851354e-1,8.255188e-7
41,0,1,0.3,2,3000,39,0,15,28,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.0287778179292706e-5,-1.1823961e-3,8.4894615e-1,8.234094e-7
41,0,1,0.3,2,3040,39,0,16,29,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.199650025825762e-5,-1.1833617e-3,8.4891856e-1,8.247817e-7
41,0,1,0.3,2,3080,39,0,17,30,1,25,6e-1,8e-1,9e-2,8.788577e-1,6.522872174301509e-5,-1.1885685e-3,8.475921e-1,8.333579e-7
41,0,1,0.3,2,3120,39,0,18,31,1,25,6e-1,8e-1,9e-2,8.788577e-1,7.257346059526464e-5,-1.2019e-3,8.42279e-1,8.5753265e-7
41,0,1,0.3,2,3160,10,0,0,1,0,25,4e-1,2e-1,1.4e-1,1e0,1.7643070569421708e-4,2.39926e-3,1.2595998e0,2.2850306e-6
41,0,1,0.3,2,3200,39,0,19,32,1,25,6e-1,8e-1,9e-2,8.788577e-1,5.188903349242585e-5,-8.370449e-4,8.761508e-1,3.9984224e-7
41,0,1,0.3,2,3240,39,0,20,33,1,25,6e-1,8e-1,9e-2,8.788577e-1,4.692584765436378e-5,-9.509047e-4,8.718945e-1,5.185373e-7
41,0,1,0.3,2,3280,39,0,21,34,1,25,6e-1,8e-1,9e-2,8.788577e-1,4.3661052554342315e-5,-8.573994e-4,8.78047e-1,4.186187e-7
41,0,1,0.3,2,3320,39,0,22,35,1,25,6e-1,8e-1,9e-2,8.788577e-1,4.2145452961634784e-5,-8.14442e-4,8.8012934e-1,3.7682855e-7
41,0,1,0.3,2,3360,39,0,23,36,1,25,6e-1,8e-1,9e-2,8.788577e-1,4.126346803608304e-5,-7.841819e-4,8.810017e-1,3.4900114e-7
41,0,1,0.3,2,3400,39,0,24,37,1,25,6e-1,8e-1,9e-2,8.788577e-1,4.071031281369627e-5,-7.624711e-4,8.814534e-1,3.297748e-7
41,0,1,0.3,2,3440,40,0,1,1,0,25,8e-1,8e-1,9e-2,9.496584e-1,3.715907655360783e-5,2.4092497e-4,9.06392e-2,3.2019724e-7
41,0,1,0.3,2,3480,40,0,2,2,0,25,8e-1,8e-1,9e-2,9.496584e-1,3.6987894565650976e-5,2.403602e-4,9.037601e-2,3.1962588e-7
41,0,1,0.3,2,3520,40,0,3,3,0,25,8e-1,8e-1,9e-2,9.496584e-1,3.693542941239985e-5,2.398566e-4,9.011202e-2,3.192204e-7
41,0,1,0.3,2,3560,40,0,4,4,0,25,8e-1,8e-1,9e-2,9.496584e-1,3.696389912575224e-5,2.393974e-4,8.985907e-2,3.1889445e-7
41,0,1,0.3,2,3600,40,0,5,5,0,25,8e-1,8e-1,9e-2,9.496584e-1,3.704713513748306e-5,2.3895745e-4,8.962515e-2,3.1855268e-7
41,1,0,0.0,0,440,30,1,0,0,0,9,4e-1,4e-1,9e-2,8.1333554e-1,7.647325502008985e-4,-1.4197953e-2,2.090732e0,4.8208443e-5
41,1,0,0.0,0,480,33,1,0,0,0,10,2e-1,6e-1,9e-2,8.7885773e-1,3.5751665439355464e-4,2.2474297e-3,2.6747945e-1,9.4417355e-6
41,1,0,0.0,0,520,35,1,0,0,0,11,6e-1,6e-1,9e-2,8.133354e-1,4.100728285622348e-5,7.923159e-4,3.0183008e-1,1.0399303e-6
41,1,0,0.0,0,560,32,1,0,0,0,12,8e-1,4e-1,9e-2,8.7885773e-1,1.000332925855136e-5,-9.76839e-4,8.307629e-1,5.743001e-7
41,1,0,0.0,0,600,29,1,0,0,0,13,2e-1,4e-1,9e-2,8.788578e-1,6.395600274665004e-6,-5.595948e-4,1.1677245e0,1.3408399e-7
41,1,0,0.0,0,640,17,1,0,1,0,14,2e-1,6e-1,1.4e-1,1e0,1.7428699565789643e-6,2.3127846e-4,4.2288822e-1,6.324334e-8
41,1,0,0.0,0,680,28,1,0,0,0,15,8e-1,2e-1,9e-2,9.4965845e-1,1.7189569960052466e-6,9.061626e-5,2.488009e-1,1.6501762e-8
41,1,0,0.0,0,720,27,1,0,0,0,16,6e-1,2e-1,9e-2,8.7885773e-1,3.250248830858897e-6,1.4962231e-4,4.6946517e-1,2.3842915e-8
41,1,0,0.0,0,760,38,1,0,0,0,17,4e-1,8e-1,9e-2,8.7885773e-1,1.3477064287845978e-6,4.751262e-6,3.1081107e-4,3.631546e-8
41,1,0,0.0,0,800,25,1,0,0,0,18,2e-1,2e-1,9e-2,9.4965845e-1,3.63429940981559e-7,-8.0024234e-5,5.93627e-1,5.393857e-9
41,1,0,0.0,1,1280,13,1,0,1,0,19,2e-1,4e-1,1.4e-1,1e0,2.1485657715117458e-7,-1.8568609e-4,1.3259861e0,1.3001389e-8
41,1,0,0.0,1,1320,16,1,0,1,0,20,8e-1,4e-1,1.4e-1,1e0,8.121061282810631e-7,2.48486e-4,6.300681e-1,4.89989e-8
41,1,0,0.0,1,1360,11,1,0,1,0,21,6e-1,2e-1,1.4e-1,1e0,2.0217568467973694e-7,1.7471779e-4,7.691741e-1,1.984356e-8
41,1,0,0.0,1,1400,18,1,0,0,0,22,4e-1,6e-1,1.4e-1,8.133355e-1,3.662871810562274e-7,1.872975e-4,9.2998e-1,1.886081e-8
41,1,0,0.0,1,1440,19,1,0,1,0,23,6e-1,6e-1,1.4e-1,1e0,2.750816937652787e-7,2.3339431e-4,1.1510656e0,2.3661947e-8
41,1,0,0.0,1,1480,15,1,0,0,0,24,6e-1,4e-1,1.4e-1,8.133355e-1,2.866932321817779e-7,-2.2231875e-4,1.536679e0,1.6081962e-8
41,1,0,0.0,1,1520,9,0,0,1,0,25,2e-1,2e-1,1.4e-1,1e0,4.2766169955718153e-7,1.8796916e-4,5.6452084e-1,3.1294153e-8
41,1,0,0.0,1,2080,9,0,1,2,0,25,2e-1,2e-1,1.4e-1,1e0,2.1009782330037685e-6,8.028376e-4,5.6668234e-1,5.687033e-7
41,1,0,0.0,1,2120,23,0,0,0,0,25,6e-1,8e-1,1.4e-1,8.788577e-1,5.345197805524692e-8,2.9753579e-5,7.282621e-2,6.0780008e-9
41,1,0,0.0,1,2280,12,0,0,1,0,25,8e-1,2e-1,1.4e-1,1e0,6.805006739560091e-7,-2.4109056e-4,3.1135225e-1,9.334228e-8
41,1,0,0.0,1,2320,12,0,1,2,0,25,8e-1,2e-1,1.4e-1,1e0,1.4469121423455686e-7,9.54631e-5,3.1339133e-1,1.4539657e-8
41,1,0,0.0,1,2400,9,0,2,3,0,25,2e-1,2e-1,1.4e-1,1e0,5.360538744798115e-7,-3.6825505e-4,5.6258965e-1,1.205246e-7
41,1,0,0.0,2,2520,9,0,3,4,1,25,2e-1,2e-1,1.4e-1,1e0,3.8245327730064705e-7,3.2955394e-4,5.652098e-1,9.6075645e-8
41,1,0,0.0,2,2560,22,0,0,1,0,25,4e-1,8e-1,1.4e-1,1e0,1.1752020178858075e-7,2.5108724e-5,3.2892335e-2,9.58351e-9
41,1,0,0.0,2,2680,12,0,2,3,1,25,8e-1,2e-1,1.4e-1,1e0,3.101127116287213e-7,-1.4445286e-4,3.1165722e-1,3.347689e-8
41,1,0,0.0,2,2720,9,0,4,5,1,25,2e-1,2e-1,1.4e-1,1e0,5.668205956096255e-7,-4.0323703e-4,5.6268704e-1,1.4448538e-7
41,1,0,0.0,2,2760,9,0,5,6,1,25,2e-1,2e-1,1.4e-1,1e0,1.6146926128074753e-7,1.753782e-4,5.646659e-1,2.7235142e-8
41,1,0,0.0,2,2800,9,0,6,7,1,25,2e-1,2e-1,1.4e-1,1e0,5.901307416861038e-8,8.4365856e-5,5.645104e-1,6.304222e-9
41,1,0,0.0,2,2840,23,0,1,1,1,25,6e-1,8e-1,1.4e-1,8.788577e-1,4.960861584667614e-7,-1.05599596e-4,7.390888e-2,7.543934e-8
41,1,0,0.0,2,2880,10,0,0,0,0,25,4e-1,2e-1,1.4e-1,8.788578e-1,4.1336011238583963e-7,-3.5676037e-4,1.6912568e0,3.762822e-8
41,1,0,0.0,2,2960,9,0,7,8,1,25,2e-1,2e-1,1.4e-1,1e0,2.9553718024711736e-6,9.296343e-4,5.664841e-1,7.6279275e-7
41,1,0,0.0,2,3080,22,0,1,2,0,25,4e-1,8e-1,1.4e-1,1e0,1.8904114367005017e-7,-3.3880933e-5,3.3045676e-2,1.7368652e-8
41,1,0,0.0,2,3120,23,0,2,2,1,25,6e-1,8e-1,1.4e-1,8.788577e-1,1.0084389915980045e-6,-1.5077605e-4,7.4053444e-2,1.5349332e-7
41,1,0,0.0,2,3200,9,0,8,9,1,25,2e-1,2e-1,1.4e-1,1e0,1.9267002972637964e-6,-6.4709695e-4,5.62269e-1,3.7236134e-7
41,1,0,0.0,2,3240,9,0,9,10,1,25,2e-1,2e-1,1.4e-1,1e0,9.053027429114786e-8,-1.17863965e-4,5.6403226e-1,1.2314823e-8
41,1,0,0.0,2,3280,22,0,2,3,0,25,4e-1,8e-1,1.4e-1,1e0,2.5838641204268307e-6,-1.433223e-4,3.338003e-2,3.0768814e-7
41,1,0,0.0,2,3400,9,0,10,11,1,25,2e-1,2e-1,1.4e-1,1e0,7.613144470548814e-6,-1.4163529e-3,5.584906e-1,1.7959619e-6
41,1,0,0.0,2,3440,9,0,11,12,1,25,2e-1,2e-1,1.4e-1,1e0,9.504213062532049e-8,1.5960341e-4,5.650006e-1,2.2542675e-8
41,1,0,0.0,2,3600,12,0,3,4,1,25,8e-1,2e-1,1.4e-1,1e0,4.343527804160668e-6,5.819152e-4,3.1717756e-1,5.338103e-7
41,1,0,0.3,0,440,30,1,0,0,0,9,4e-1,4e-1,9e-2,8.1333554e-1,1.2388139086599184e-3,-1.8714981e-2,1.9747603e0,8.868178e-5
41,1,0,0.3,0,480,28,1,0,0,0,10,8e-1,2e-1,9e-2,9.4965845e-1,1.5381585361050137e-3,4.7055655e-3,3.9039606e-1,2.8358825e-5
41,1,0,0.3,0,520,25,1,0,0,0,11,2e-1,2e-1,9e-2,9.4965845e-1,1.4040495513979608e-3,5.0718146e-3,6.433282e-1,1.9992365e-5
41,1,0,0.3,0,560,37,1,0,0,0,12,2e-1,8e-1,9e-2,9.4965845e-1,5.985367640567149e-4,6.979667e-5,2.1465699e-4,1.1347347e-5
41,1,0,0.3,0,600,33,1,0,0,0,13,2e-1,6e-1,9e-2,8.7885773e-1,4.788963009317046e-4,1.6136396e-3,3.371637e-1,3.861378e-6
41,1,0,0.3,0,640,38,1,0,0,0,14,4e-1,8e-1,9e-2,8.7885773e-1,3.2095521035250104e-4,4.392056e-5,1.7316629e-4,5.5698356e-6
41,1,0,0.3,0,680,29,1,0,0,0,15,2e-1,4e-1,9e-2,8.788578e-1,4.35852076265259e-4,2.3172875e-3,1.1861905e0,2.2634733e-6
41,1,0,0.3,0,720,31,1,0,0,0,16,6e-1,4e-1,9e-2,8.133355e-1,1.87954617060786e-4,-1.8033006e-3,1.4377909e0,1.1308645e-6
41,1,0,0.3,0,760,35,1,0,0,0,17,6e-1,6e-1,9e-2,8.133354e-1,8.819839494168611e-5,-8.7902683e-4,4.0094823e-1,9.63576e-7
41,1,0,0.3,0,800,26,1,0,0,0,18,4e-1,2e-1,9e-2,8.788578e-1,2.0014910986354025e-4,9.616579e-4,1.6144873e0,2.8640235e-7
41,1,0,0.3,0,840,11,1,0,0,0,19,6e-1,2e-1,1.4e-1,8.7885773e-1,1.249374438468146e-4,5.5640755e-4,7.166231e-1,2.1600569e-7
41,1,0,0.3,0,880,27,1,0,1,0,20,6e-1,2e-1,9e-2,1e0,8.157300876618622e-5,-4.5314152e-4,3.9674476e-1,2.587775e-7
41,1,0,0.3,0,920,40,1,0,0,0,21,8e-1,8e-1,9e-2,9.496584e-1,4.125475595563632e-6,-3.7556496e-5,1.1901719e-2,5.9255743e-8
41,1,0,0.3,0,960,32,1,0,0,0,22,8e-1,4e-1,9e-2,8.7885773e-1,4.9602390088691164e-5,3.2887052e-4,8.9793354e-1,6.022484e-8
41,1,0,0.3,0,1000,17,1,0,1,0,23,2e-1,6e-1,1.4e-1,1e0,5.591605742397756e-5,-2.0838028e-4,5.8203506e-1,3.7302172e-8
41,1,0,0.3,0,1040,18,1,0,0,0,24,4e-1,6e-1,1.4e-1,8.133355e-1,1.1550755721176424e-4,-3.1238454e-4,9.526028e-1,5.1219722e-8
41,1,0,0.3,0,1080,19,0,0,1,0,25,6e-1,6e-1,1.4e-1,1e0,8.858205905854306e-5,-4.064847e-4,8.4777975e-1,9.744854e-8
41,1,0,0.3,0,1120,39,0,0,0,0,25,6e-1,8e-1,9e-2,8.788577e-1,7.972661774143383e-6,7.649317e-6,5.983811e-4,4.889196e-8
41,1,0,0.3,0,1160,39,0,1,1,0,25,6e-1,8e-1,9e-2,8.788577e-1,8.091894049371656e-6,7.360342e-6,5.9220754e-4,4.573957e-8
41,1,0,0.3,0,1200,39,0,2,2,0,25,6e-1,8e-1,9e-2,8.788577e-1,8.184829975377134e-6,6.992412e-6,5.8884907e-4,4.1516433e-8
41,1,0,0.3,1,1240,39,0,3,3,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.272916939363693e-6,6.7703086e-6,5.86786e-4,3.9057745e-8
41,1,0,0.3,1,1280,39,0,4,4,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.349259748105631e-6,6.6120324e-6,5.8566243e-4,3.732438e-8
41,1,0,0.3,1,1320,39,0,5,5,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.417047490299818e-6,6.4956093e-6,5.8512785e-4,3.6054463e-8
41,1,0,0.3,1,1360,39,0,6,6,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.47640758755749e-6,6.4000515e-6,5.849648e-4,3.5011215e-8
41,1,0,0.3,1,1400,39,0,7,7,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.529987365140063e-6,6.317946e-6,5.850269e-4,3.4115047e-8
41,1,0,0.3,1,1440,39,0,8,8,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.572864050403445e-6,6.2018403e-6,5.853331e-4,3.28555e-8
41,1,0,0.3,1,1480,10,0,0,1,0,25,4e-1,2e-1,1.4e-1,1e0,1.22893798353989e-4,6.872099e-4,1.6310333e0,1.4477247e-7
41,1,0,0.3,1,1520,39,0,9,9,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.60540478038361e-6,5.7905245e-6,5.865681e-4,2.8581656e-8
41,1,0,0.3,1,1560,39,0,10,10,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.695722013644848e-6,6.035285e-6,5.861584e-4,3.1070666e-8
41,1,0,0.3,1,1600,39,0,11,11,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.740615608543818e-6,6.0509983e-6,5.8636715e-4,3.1221546e-8
41,1,0,0.3,1,1640,39,0,12,12,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.969138990855243e-6,7.1264617e-6,5.838049e-4,4.3496083e-8
41,1,0,0.3,1,1680,39,0,13,13,1,25,6e-1,8e-1,9e-2,8.788577e-1,8.862084952097834e-6,6.372956e-6,5.861734e-4,3.464382e-8
